"NQF_id"|"measure_name"|"QDS_id"|"standard_concept"|"standard_category"|"QDS_data_type"|"standard_concept_id"|"standard_taxonomy"|"standard_taxonomy_version"|"standard_code_list"|"QDS_datatype_specific_attributes"
"0075"|"Ischemic Vascular Disease (IVD): LDL Management & Control"|"N_455"|"ischemic vascular disease"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c131"|"ICD-9-CM"|"06/2009"|"434.00, 411.0, 411.1, 411.81, 411.89, 413.0, 413.1, 413.9, 414.00, 414.01, 414.02, 414.03, 414.04, 414.05, 414.06, 414.07, 414.2, 414.8, 414.9, 429.2, 433.0, 433.01, 433.10, 433.11, 433.20, 433.21, 433.30, 433.31, 433.80, 433.81, 433.90, 433.91, 434.01, 434.10, 434.11, 434.90, 434.91, 440.1, 440.20, 440.21, 440.22, 440.23, 440.24, 440.29, 440.4, 444.0, 444.1, 444.21, 444.22, 444.81, 444.89, 444.9, 445.01, 445.02, 445.8, 445.81"|"datetime"
"0075"|"Ischemic Vascular Disease (IVD): LDL Management & Control"|"N_7000"|"ischemic vascular disease"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c564"|"SNOMED-CT"|"07/2009"|"111298007, 195200006, 195206000, 206576006, 230716006, 230717002, 23202007, 233958001, 233959009, 233960004, 233961000, 233962007, 236120009, 249658006, 276706004, 287731003, 300917007, 301755001, 307406004, 307407008, 307408003, 307409006, 312822006, 312916003, 371029002, 402861007, 413552002, 419944002, 432249006, 52674009, 57357009, 63081009, 64009001, 80829003, 83256006, 88032003, 95456009"|"datetime"
"0075"|"Ischemic Vascular Disease (IVD): LDL Management & Control"|"N_481"|"LDL"|"Laboratory test"|"laboratory test performed"|"N_c156"|"CPT"|"06/2009"|"80061, 83700, 83701, 83704, 83721"|"datetime"
"0075"|"Ischemic Vascular Disease (IVD): LDL Management & Control"|"N_482"|"LDL"|"Laboratory test"|"laboratory test performed"|"N_c157"|"LOINC"|"06/2009"|"12773-8, 13457-7, 18261-8, 18262-6, 2089-1, 22748-8, 39469-2, 49132-4, 55440-2"|"datetime"
"0075"|"Ischemic Vascular Disease (IVD): LDL Management & Control"|"N_483"|"LDL"|"Laboratory test"|"laboratory test performed"|"N_c158"|"SNOMED-CT"|"07/2009"|"113079009, 166833005, 166840006, 166841005, 167074000, 167075004, 270996006, 314036004, 314039006, 391291008"|"datetime"
"0075"|"Ischemic Vascular Disease (IVD): LDL Management & Control"|"N_1421"|"LDL test"|"Laboratory test"|"laboratory test performed"|"N_c466"|"GROUPING"||"N_c156, N_c157, N_c158"|"datetime"
"0075"|"Ischemic Vascular Disease (IVD): LDL Management & Control"|"N_372"|"measurement enddate"|"Measure timing"|"end: 12/31/yyyy 23:59:59 (prompt for year)"|"N_c1"||||
"0075"|"Ischemic Vascular Disease (IVD): LDL Management & Control"|"N_444"|"measurement period"|"Measure timing"|"start of timing window"|"N_c2"||||
"0075"|"Ischemic Vascular Disease (IVD): LDL Management & Control"|"N_456"|"PTCA"|"Procedure"|"procedure performed"|"N_c145"|"CPT"|"06/2009"|"33140, 92980, 92982, 92995"|"datetime"
"0075"|"Ischemic Vascular Disease (IVD): LDL Management & Control"|"N_1422"|"PTCA"|"Procedure"|"procedure performed"|"N_c464"|"GROUPING"||"N_c145, N_c146, N_c147"|"datetime"
"0075"|"Ischemic Vascular Disease (IVD): LDL Management & Control"|"N_458"|"PTCA"|"Procedure"|"procedure performed"|"N_c146"|"ICD-9-CM"|"06/2009"|"00.66, 36.06, 36.07, 36.09"|"datetime"
"0075"|"Ischemic Vascular Disease (IVD): LDL Management & Control"|"N_459"|"PTCA"|"Procedure"|"procedure performed"|"N_c147"|"SNOMED-CT"|"07/2009"|"10326007, 11101003, 119564002, 119565001, 175007008, 175008003, 175009006, 175011002, 175012009, 175017003, 175021005, 175022003, 175024002, 175025001, 175026000, 175027009, 175029007, 175030002, 175031003, 175032005, 175033000, 175034006, 175036008, 175037004, 175038009, 175039001, 175040004, 175041000, 175043002, 175045009, 175047001, 175048006, 175050003, 175051004, 175053001, 175058005, 175066001, 232717009, 232719007, 232720001, 232721002, 232722009, 232723004, 232724005, 265481001, 275215001, 275216000, 275252001, 275253006, 30670000, 309814006, 3546002, 359597003, 359601003, 39202005, 397193006, 39724006, 397431004, 414088005, 48431000, 74371005, 75761004, 80762004, 82247006, 85053006, 91338001"|"datetime"
"0075"|"Ischemic Vascular Disease (IVD): LDL Management & Control"|"N_472"|"Total Cholesterol"|"Laboratory test"|"laboratory test performed"|"N_c180"|"CPT"|"06/2009"|"82465"|"datetime"
"0075"|"Ischemic Vascular Disease (IVD): LDL Management & Control"|"N_1423"|"Total Cholesterol"|"Laboratory test"|"laboratory test performed"|"N_c467"|"GROUPING"||"N_c180, N_c181, N_c182"|"datetime"
"0075"|"Ischemic Vascular Disease (IVD): LDL Management & Control"|"N_473"|"Total Cholesterol"|"Laboratory test"|"laboratory test performed"|"N_c181"|"LOINC"|"06/2009"|"14647-2, 2093-3"|"datetime"
"0075"|"Ischemic Vascular Disease (IVD): LDL Management & Control"|"N_474"|"Total Cholesterol"|"Laboratory test"|"laboratory test performed"|"N_c182"|"SNOMED-CT"|"07/2009"|"121868005, 412808005"|"datetime"
"0075"|"Ischemic Vascular Disease (IVD): LDL Management & Control"|"N_478"|"Triglycerides"|"Laboratory test"|"laboratory test performed"|"N_c186"|"CPT"|"06/2009"|"84478"|"datetime"
"0075"|"Ischemic Vascular Disease (IVD): LDL Management & Control"|"N_1424"|"Triglycerides"|"Laboratory test"|"laboratory test performed"|"N_c468"|"GROUPING"||"N_c186, N_c187, N_c188"|"datetime"
"0075"|"Ischemic Vascular Disease (IVD): LDL Management & Control"|"N_479"|"Triglycerides"|"Laboratory test"|"laboratory test performed"|"N_c187"|"LOINC"|"06/2009"|"12951-0, 14927-8, 2571-8, 47210-0"|"datetime"
"0075"|"Ischemic Vascular Disease (IVD): LDL Management & Control"|"N_480"|"Triglycerides"|"Laboratory test"|"laboratory test performed"|"N_c188"|"SNOMED-CT"|"07/2009"|"104586006, 104780002, 104990004, 104991000, 104992007, 104993002, 14740000, 166849007, 166850007, 167082000, 167083005, 167084004, 271245006, 412827004"|"datetime"
