"NQF_id"|"measure_name"|"QDS_id"|"standard_concept"|"standard_category"|"QDS_data_type"|"standard_concept_id"|"standard_taxonomy"|"standard_taxonomy_version"|"standard_code_list"|"QDS_datatype_specific_attributes"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1510"|"Lincomycin derivatives"|"Medication"|"medication dispensed"|"N_c286"|"RxNorm"|"07/2009"|"141970, 197518, 197519, 205964, 259233, 284215, 309329, 309332, 309333, 309335, 309336, 309337, 309338, 309339, 309340, 358917, 392275, 477451, 562266, 745483, 797274, 853019, 882548, 885131, 890921, 900391, 900424, 900460"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1524"|"Lincomycin derivatives"|"Medication"|"medication order"|"N_c286"|"RxNorm"|"07/2009"|"141970, 197518, 197519, 205964, 259233, 284215, 309329, 309332, 309333, 309335, 309336, 309337, 309338, 309339, 309340, 358917, 392275, 477451, 562266, 745483, 797274, 853019, 882548, 885131, 890921, 900391, 900424, 900460"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1538"|"Lincomycin derivatives"|"Medication"|"medication active"|"N_c286"|"RxNorm"|"07/2009"|"141970, 197518, 197519, 205964, 259233, 284215, 309329, 309332, 309333, 309335, 309336, 309337, 309338, 309339, 309340, 358917, 392275, 477451, 562266, 745483, 797274, 853019, 882548, 885131, 890921, 900391, 900424, 900460"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1552"|"Lincomycin derivatives"|"Medication"|"medication dispensed"|"N_c286"|"RxNorm"|"07/2009"|"141970, 197518, 197519, 205964, 259233, 284215, 309329, 309332, 309333, 309335, 309336, 309337, 309338, 309339, 309340, 358917, 392275, 477451, 562266, 745483, 797274, 853019, 882548, 885131, 890921, 900391, 900424, 900460"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1511"|"Macrolides"|"Medication"|"medication dispensed"|"N_c287"|"RxNorm"|"07/2009"|"141962, 141963, 197516, 197516 , 197517, 197517 , 197650, 197650 , 206085, 206085 , 240741, 240741 , 251854 , 259543, 259543 , 308459, 308460, 308461, 309321, 309321 , 309322, 309322 , 310157, 310157 , 310160, 310160 , 310161, 310161 , 310162, 310162 , 310165, 310165 , 346618, 346618 , 359385, 359385 , 486912, 486912 , 486955, 486955 , 486960, 486960 , 487129, 487129 , 577162, 577378, 597193, 597193 , 597194, 597194 , 597298, 597298 , 597455, 597455 , 686350, 686350 , 686354, 686354 , 686355, 686355 , 686383, 686383 , 686400, 686400 , 686405, 686405 , 686406, 686406 , 686418, 686418 , 686447, 686447 , 750151, 751864, 751864 , 861416"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1525"|"Macrolides"|"Medication"|"medication order"|"N_c287"|"RxNorm"|"07/2009"|"141962, 141963, 197516, 197516 , 197517, 197517 , 197650, 197650 , 206085, 206085 , 240741, 240741 , 251854 , 259543, 259543 , 308459, 308460, 308461, 309321, 309321 , 309322, 309322 , 310157, 310157 , 310160, 310160 , 310161, 310161 , 310162, 310162 , 310165, 310165 , 346618, 346618 , 359385, 359385 , 486912, 486912 , 486955, 486955 , 486960, 486960 , 487129, 487129 , 577162, 577378, 597193, 597193 , 597194, 597194 , 597298, 597298 , 597455, 597455 , 686350, 686350 , 686354, 686354 , 686355, 686355 , 686383, 686383 , 686400, 686400 , 686405, 686405 , 686406, 686406 , 686418, 686418 , 686447, 686447 , 750151, 751864, 751864 , 861416"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1539"|"Macrolides"|"Medication"|"medication active"|"N_c287"|"RxNorm"|"07/2009"|"141962, 141963, 197516, 197516 , 197517, 197517 , 197650, 197650 , 206085, 206085 , 240741, 240741 , 251854 , 259543, 259543 , 308459, 308460, 308461, 309321, 309321 , 309322, 309322 , 310157, 310157 , 310160, 310160 , 310161, 310161 , 310162, 310162 , 310165, 310165 , 346618, 346618 , 359385, 359385 , 486912, 486912 , 486955, 486955 , 486960, 486960 , 487129, 487129 , 577162, 577378, 597193, 597193 , 597194, 597194 , 597298, 597298 , 597455, 597455 , 686350, 686350 , 686354, 686354 , 686355, 686355 , 686383, 686383 , 686400, 686400 , 686405, 686405 , 686406, 686406 , 686418, 686418 , 686447, 686447 , 750151, 751864, 751864 , 861416"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1553"|"Macrolides"|"Medication"|"medication dispensed"|"N_c287"|"RxNorm"|"07/2009"|"141962, 141963, 197516, 197516 , 197517, 197517 , 197650, 197650 , 206085, 206085 , 240741, 240741 , 251854 , 259543, 259543 , 308459, 308460, 308461, 309321, 309321 , 309322, 309322 , 310157, 310157 , 310160, 310160 , 310161, 310161 , 310162, 310162 , 310165, 310165 , 346618, 346618 , 359385, 359385 , 486912, 486912 , 486955, 486955 , 486960, 486960 , 487129, 487129 , 577162, 577378, 597193, 597193 , 597194, 597194 , 597298, 597298 , 597455, 597455 , 686350, 686350 , 686354, 686354 , 686355, 686355 , 686383, 686383 , 686400, 686400 , 686405, 686405 , 686406, 686406 , 686418, 686418 , 686447, 686447 , 750151, 751864, 751864 , 861416"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_991"|"measurement enddate"|"Measure timing"|"end: 12/31/yyyy 23:59:59 (prompt for year)"|"N_c1"||||
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_992"|"measurement period"|"Measure timing"|"start of timing window"|"N_c2"||||"indexdate"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1512"|"Miscellaneous antibiotics"|"Medication"|"medication dispensed"|"N_c288"|"RxNorm"|"07/2009"|"686383"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1526"|"Miscellaneous antibiotics"|"Medication"|"medication order"|"N_c288"|"RxNorm"|"07/2009"|"686383"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1540"|"Miscellaneous antibiotics"|"Medication"|"medication active"|"N_c288"|"RxNorm"|"07/2009"|"686383"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1554"|"Miscellaneous antibiotics"|"Medication"|"medication dispensed"|"N_c288"|"RxNorm"|"07/2009"|"686383"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1513"|"Natural penicillins"|"Medication"|"medication dispensed"|"N_c289"|"RxNorm"|"07/2009"|"105078 , 204466 , 207390 , 207391 , 312260 , 312263 , 312266 , 312270 , 617857 , 617881 , 623677 , 623695 , 731538 , 731558 , 731560 , 731564 , 731567 , 731570 , 731572 , 731575 , 731590 , 745047 , 745051 , 745053 , 745276 , 745278 , 745280 , 745282 , 745284 , 745286 , 745292 , 745296 , 745300 , 745302 , 745303 , 745462 , 745464 , 745477 , 745479 , 745483 , 745519 , 745560 , 745561 , 745585 , 824584 , 834040, 834046 , 834061 , 834102 , 834179 , 834182 , 836306 , 863538"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1527"|"Natural penicillins"|"Medication"|"medication order"|"N_c289"|"RxNorm"|"07/2009"|"105078 , 204466 , 207390 , 207391 , 312260 , 312263 , 312266 , 312270 , 617857 , 617881 , 623677 , 623695 , 731538 , 731558 , 731560 , 731564 , 731567 , 731570 , 731572 , 731575 , 731590 , 745047 , 745051 , 745053 , 745276 , 745278 , 745280 , 745282 , 745284 , 745286 , 745292 , 745296 , 745300 , 745302 , 745303 , 745462 , 745464 , 745477 , 745479 , 745483 , 745519 , 745560 , 745561 , 745585 , 824584 , 834040, 834046 , 834061 , 834102 , 834179 , 834182 , 836306 , 863538"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1541"|"Natural penicillins"|"Medication"|"medication active"|"N_c289"|"RxNorm"|"07/2009"|"105078 , 204466 , 207390 , 207391 , 312260 , 312263 , 312266 , 312270 , 617857 , 617881 , 623677 , 623695 , 731538 , 731558 , 731560 , 731564 , 731567 , 731570 , 731572 , 731575 , 731590 , 745047 , 745051 , 745053 , 745276 , 745278 , 745280 , 745282 , 745284 , 745286 , 745292 , 745296 , 745300 , 745302 , 745303 , 745462 , 745464 , 745477 , 745479 , 745483 , 745519 , 745560 , 745561 , 745585 , 824584 , 834040, 834046 , 834061 , 834102 , 834179 , 834182 , 836306 , 863538"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1555"|"Natural penicillins"|"Medication"|"medication dispensed"|"N_c289"|"RxNorm"|"07/2009"|"105078 , 204466 , 207390 , 207391 , 312260 , 312263 , 312266 , 312270 , 617857 , 617881 , 623677 , 623695 , 731538 , 731558 , 731560 , 731564 , 731567 , 731570 , 731572 , 731575 , 731590 , 745047 , 745051 , 745053 , 745276 , 745278 , 745280 , 745282 , 745284 , 745286 , 745292 , 745296 , 745300 , 745302 , 745303 , 745462 , 745464 , 745477 , 745479 , 745483 , 745519 , 745560 , 745561 , 745585 , 824584 , 834040, 834046 , 834061 , 834102 , 834179 , 834182 , 836306 , 863538"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1514"|"Penicillinase-resistant penicillins"|"Medication"|"medication dispensed"|"N_c290"|"RxNorm"|"07/2009"|"197595, 197596, 309860, 313945, 406366"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1528"|"Penicillinase-resistant penicillins"|"Medication"|"medication order"|"N_c290"|"RxNorm"|"07/2009"|"197595, 197596, 309860, 313945, 406366"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1542"|"Penicillinase-resistant penicillins"|"Medication"|"medication active"|"N_c290"|"RxNorm"|"07/2009"|"197595, 197596, 309860, 313945, 406366"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1556"|"Penicillinase-resistant penicillins"|"Medication"|"medication dispensed"|"N_c290"|"RxNorm"|"07/2009"|"197595, 197596, 309860, 313945, 406366"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1241"|"pharyngitis"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c411"|"GROUPING"||"N_c521, N_c522, N_c523"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1697"|"pharyngitis"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c521"|"ICD-10-CM"|"06/2009"|"J02, J02.0, J03"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1698"|"pharyngitis"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c523"|"ICD-9-CM"|"06/2009"|"034.0, 462, 463"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1699"|"pharyngitis"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c522"|"SNOMED-CT"|"07/2009"|"102453009, 10351008, 109362006, 111277007, 111816002, 11461005, 126664009, 13177009, 140004, 14465002, 1532007, 164260005, 17741008, 186659004, 186675001, 186963008, 195655000, 195656004, 195657008, 195658003, 195659006, 195660001, 195662009, 195663004, 195666007, 195667003, 195668008, 195669000, 195670004, 195671000, 195672007, 195673002, 195676005, 195677001, 195707008, 195779005, 195780008, 195782000, 195798007, 195803003, 195804009, 195924009, 2091005, 23166004, 232399005, 232400003, 232401004, 232402006, 232403001, 232404007, 232405008, 232406009, 232417005, 232420002, 234528007, 2365002, 240444009, 240547000, 24078009, 27878001, 300932000, 302911003, 312422001, 31309002, 363746003, 39271004, 399095008, 405737000, 40766000, 415724006, 41582007, 43878008, 47841006, 51209006, 51476001, 55355000, 58031004, 59221008, 59471009, 63866002, 652005, 70020005, 72430001, 76651006, 78430008, 78911000, 82228008, 87326000, 90176007, 90979004, 95885008"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1251"|"pharyngitis antibiotics"|"Medication"|"medication dispensed"|"N_c412"|"GROUPING"||"N_c284, N_c285, N_c286, N_c287, N_c288, N_c289, N_c290, N_c291, N_c292, N_c293, N_c294, N_c295, N_c374, N_c376"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1252"|"pharyngitis antibiotics"|"Medication"|"medication order"|"N_c412"|"GROUPING"||"N_c284, N_c285, N_c286, N_c287, N_c288, N_c289, N_c290, N_c291, N_c292, N_c293, N_c294, N_c295, N_c374, N_c376"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1253"|"pharyngitis antibiotics"|"Medication"|"medication active"|"N_c412"|"GROUPING"||"N_c284, N_c285, N_c286, N_c287, N_c288, N_c289, N_c290, N_c291, N_c292, N_c293, N_c294, N_c295, N_c374, N_c376"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1515"|"Quinolones"|"Medication"|"medication dispensed"|"N_c291"|"RxNorm"|"07/2009"|"197511, 197512, 198044, 198048, 198049, 198050, 199370, 199886, 240639, 240640, 250095, 259311, 309304, 309308, 309309, 309310, 310445, 311296, 311364, 311787, 313522, 313523, 314009, 315065, 351156, 359383, 403921, 477391, 597446, 637560, 644541, 794769, 877486"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1529"|"Quinolones"|"Medication"|"medication order"|"N_c291"|"RxNorm"|"07/2009"|"197511, 197512, 198044, 198048, 198049, 198050, 199370, 199886, 240639, 240640, 250095, 259311, 309304, 309308, 309309, 309310, 310445, 311296, 311364, 311787, 313522, 313523, 314009, 315065, 351156, 359383, 403921, 477391, 597446, 637560, 644541, 794769, 877486"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1543"|"Quinolones"|"Medication"|"medication active"|"N_c291"|"RxNorm"|"07/2009"|"197511, 197512, 198044, 198048, 198049, 198050, 199370, 199886, 240639, 240640, 250095, 259311, 309304, 309308, 309309, 309310, 310445, 311296, 311364, 311787, 313522, 313523, 314009, 315065, 351156, 359383, 403921, 477391, 597446, 637560, 644541, 794769, 877486"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1557"|"Quinolones"|"Medication"|"medication dispensed"|"N_c291"|"RxNorm"|"07/2009"|"197511, 197512, 198044, 198048, 198049, 198050, 199370, 199886, 240639, 240640, 250095, 259311, 309304, 309308, 309309, 309310, 310445, 311296, 311364, 311787, 313522, 313523, 314009, 315065, 351156, 359383, 403921, 477391, 597446, 637560, 644541, 794769, 877486"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1516"|"Second generation cephalosporins"|"Medication"|"medication dispensed"|"N_c292"|"RxNorm"|"07/2009"|"105189 , 197449 , 197452 , 197453 , 197898 , 197899 , 204929 , 245239 , 309040 , 309041 , 309042 , 309043 , 309044 , 309045 , 309080 , 309081 , 309095 , 309096 , 309097 , 309098 , 309099 , 309100 , 309101 , 309103 , 311370 , 311371 , 313888 , 313926 , 349507 , 349508 , 387065 , 387066 , 476322 , 476325 , 476327 , 476623"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1530"|"Second generation cephalosporins"|"Medication"|"medication order"|"N_c292"|"RxNorm"|"07/2009"|"105189 , 197449 , 197452 , 197453 , 197898 , 197899 , 204929 , 245239 , 309040 , 309041 , 309042 , 309043 , 309044 , 309045 , 309080 , 309081 , 309095 , 309096 , 309097 , 309098 , 309099 , 309100 , 309101 , 309103 , 311370 , 311371 , 313888 , 313926 , 349507 , 349508 , 387065 , 387066 , 476322 , 476325 , 476327 , 476623"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1544"|"Second generation cephalosporins"|"Medication"|"medication active"|"N_c292"|"RxNorm"|"07/2009"|"105189 , 197449 , 197452 , 197453 , 197898 , 197899 , 204929 , 245239 , 309040 , 309041 , 309042 , 309043 , 309044 , 309045 , 309080 , 309081 , 309095 , 309096 , 309097 , 309098 , 309099 , 309100 , 309101 , 309103 , 311370 , 311371 , 313888 , 313926 , 349507 , 349508 , 387065 , 387066 , 476322 , 476325 , 476327 , 476623"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1558"|"Second generation cephalosporins"|"Medication"|"medication dispensed"|"N_c292"|"RxNorm"|"07/2009"|"105189 , 197449 , 197452 , 197453 , 197898 , 197899 , 204929 , 245239 , 309040 , 309041 , 309042 , 309043 , 309044 , 309045 , 309080 , 309081 , 309095 , 309096 , 309097 , 309098 , 309099 , 309100 , 309101 , 309103 , 311370 , 311371 , 313888 , 313926 , 349507 , 349508 , 387065 , 387066 , 476322 , 476325 , 476327 , 476623"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1517"|"Sulfonamides"|"Medication"|"medication dispensed"|"N_c293"|"RxNorm"|"07/2009"|"142118, 198235 , 198334, 198335, 198420 , 246252 , 312340 , 313134 , 313137, 315219 , 413716 , 648254, 686383, 756189, 894883"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1531"|"Sulfonamides"|"Medication"|"medication order"|"N_c293"|"RxNorm"|"07/2009"|"142118, 198235 , 198334, 198335, 198420 , 246252 , 312340 , 313134 , 313137, 315219 , 413716 , 648254, 686383, 756189, 894883"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1545"|"Sulfonamides"|"Medication"|"medication active"|"N_c293"|"RxNorm"|"07/2009"|"142118, 198235 , 198334, 198335, 198420 , 246252 , 312340 , 313134 , 313137, 315219 , 413716 , 648254, 686383, 756189, 894883"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1559"|"Sulfonamides"|"Medication"|"medication dispensed"|"N_c293"|"RxNorm"|"07/2009"|"142118, 198235 , 198334, 198335, 198420 , 246252 , 312340 , 313134 , 313137, 315219 , 413716 , 648254, 686383, 756189, 894883"|"datetime"
"0002"|"Appropriate Testing for Children with Pharyngitis"|"N_1518"|"Tetracycline"|"Medication"|"medication dispensed"|"N_c294"|"RxNorm"|"07/2009"|"105220 , 105227 , 197633 , 197984 , 197985 , 198249 , 198250 , 198252 , 199026 , 199027 , 207362 , 207364 , 242807 , 242814 , 283535 , 310026 , 310027 , 310028 , 310029 , 310030 , 313251 , 313252 , 313253 , 313254 , 314108 , 317127 , 348869 , 348870 , 349114 , 349115 , 349116 , 351121 , 359465 , 403840 , 406524 , 434018 , 597520 , 597521 , 597808 , 629695 , 629697 , 629699 , 630819 , 630824 , 630827 , 643821 , 645613 , 645614 , 645619 , 647109 , 687231 , 700408 , 705861 , 728207 , 756134 , 756192 , 799048 , 858062 , 858065 , 858372 , 858375"|"datetime"
