"NQF_id"|"measure_name"|"QDS_id"|"standard_concept"|"standard_category"|"QDS_data_type"|"standard_concept_id"|"standard_taxonomy"|"standard_taxonomy_version"|"standard_code_list"|"QDS_datatype_specific_attributes"
"0014"|"Prenatal Care:  Anti-D Immune Globulin"|"A_280"|"Delivery Live Births-Procedure"|"Procedure"|"procedure performed"|"A_c112"|"CPT"|"2010"|"59400, 59409, 59410, 59425, 59426, 59510, 59514, 59515, 59610, 59612, 59614, 59618, 59620, 59622"|"datetime"
"0014"|"Prenatal Care:  Anti-D Immune Globulin"|"A_1326"|"Delivery Live Births-Procedure"|"Procedure"|"procedure performed"|"A_c393"|"GROUPING"||"A_c112, A_c89"|"datetime"
"0014"|"Prenatal Care:  Anti-D Immune Globulin"|"A_391"|"Delivery Live Births-Procedure"|"Procedure"|"procedure performed"|"A_c89"|"SNOMED-CT"|"7/2009"|"10745001, 14119008, 15413009, 164817009, 169224002, 169225001, 169228004, 169229007, 169230002, 169235007, 169668007, 169669004, 169670003, 177152009, 177154005, 177157003, 177158008, 177161009, 177162002, 177164001, 177167008, 177168003, 177170007, 177171006, 177173009, 177174003, 177175002, 177176001, 177177005, 177179008, 177180006, 177181005, 177184002, 177185001, 177188004, 177203002, 177204008, 177205009, 177212000, 17860005, 1807002, 182619004, 18489003, 18625004, 19390001, 21623001, 22633006, 2321005, 236973005, 236974004, 236975003, 236976002, 236978001, 236980007, 236981006, 236982004, 236983009, 236984003, 236991000, 236992007, 236994008, 237311001, 241491007, 241493005, 241494004, 25296001, 25828002, 26313002, 265639000, 268445003, 271442007, 275168001, 275169009, 28542003, 287976008, 287977004, 288193006, 288194000, 28860009, 29613008, 302382009, 302383004, 302384005, 30476003, 306727001, 307813007, 315308008, 31998007, 33807004, 359940006, 359943008, 384729004, 38479009, 386622003, 386637004, 387711001, 40219000, 40704000, 40792007, 408814002, 408815001, 408819007, 414880004, 416055001, 417121007, 418090003, 425551008, 426295007, 426840007, 427623005, 430063002, 430064008, 432246004, 433153009, 4504004, 45718005, 46972000, 48204000, 5191001, 54973000, 55052008, 5556001, 56620000, 58705005, 61027002, 61586001, 62508004, 62688006, 63407004, 65243006, 66201006, 69162008, 69422002, 69621003, 71166009, 72492007, 75928003, 79966006, 85403009, 85548006, 86599005, 89346004, 89849000, 90438006"|"datetime"
"0014"|"Prenatal Care:  Anti-D Immune Globulin"|"A_1599"|"Estimated date of conception"|"Individual characteristic"|"patient characteristic"|"A_c517"|"SNOMED-CT"|"07/09"|"248986005"|"datetime"
"0014"|"Prenatal Care:  Anti-D Immune Globulin"|"A_340"|"Measurement enddate"|"Measure timing"|"end: 12/31/yyyy 23:59:59 (prompt for year)"|"A_c130"||||
"0014"|"Prenatal Care:  Anti-D Immune Globulin"|"A_341"|"Measurement period"|"Measure timing"|"start of timing window"|"A_c131"||||
"0014"|"Prenatal Care:  Anti-D Immune Globulin"|"A_957"|"Medical reason"|"Negation Rationale"|"medication not done"|"A_c313"|"HL7"|"3.0"|"21703, 21704, 21738, 21745, 21747, 21815, 21990, 22259, 22261, 22855"|"datetime"
"0014"|"Prenatal Care:  Anti-D Immune Globulin"|"A_1154"|"Multigravida"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c335"|"SNOMED-CT"|"07/09"|"102876002, 127365008, 127366009, 127367000, 127368005, 127369002, 127370001, 127371002, 127372009, 127373004, 127374005, 17618008, 443460007, 6867004, 80856001, 82634006"|"datetime"
"0014"|"Prenatal Care:  Anti-D Immune Globulin"|"A_955"|"Patient reason"|"Negation Rationale"|"medication not done"|"A_c311"|"HL7"|"3.0"|"14880, 15985, 19729, 21708, 21710, 21741, 21743, 21746, 22260, 22851"|"datetime"
"0014"|"Prenatal Care:  Anti-D Immune Globulin"|"A_1670"|"Prenatal Visit"|"Encounter"|"encounter"|"A_c396"|"GROUPING"||"A_c328, A_c338, A_c466"|"datetime"
"0014"|"Prenatal Care:  Anti-D Immune Globulin"|"A_7062"|"Prenatal Visit"|"Encounter"|"encounter"|"A_c328"|"ICD-10-CM"|"2010"|"Z34  , Z34.0  , Z34.8  , Z34.9  "|"datetime"
"0014"|"Prenatal Care:  Anti-D Immune Globulin"|"A_7075"|"Prenatal Visit"|"Encounter"|"encounter"|"A_c466"|"ICD-9-CM"|"2010"|"V22.0, V22.1, V22.2"|"datetime"
"0014"|"Prenatal Care:  Anti-D Immune Globulin"|"A_7073"|"Prenatal Visit"|"Encounter"|"encounter"|"A_c338"|"SNOMED-CT"|"July 2009"|"424441002, 424619006"|"datetime"
"0014"|"Prenatal Care:  Anti-D Immune Globulin"|"A_1153"|"Primigravida"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c334"|"SNOMED-CT"|"2008-01-31"|"127364007, 199719009, 29399001"|"datetime"
"0014"|"Prenatal Care:  Anti-D Immune Globulin"|"A_1156"|"Rh Status BABY"|"Laboratory test"|"laboratory test result"|"A_c337"|"LOINC"|"2.27, Released: July 07, 2009"|"10331-7, 1314-4, 14906-2, 14907-0, 14908-8, 17531-5, 34961-3"|"datetime"
"0014"|"Prenatal Care:  Anti-D Immune Globulin"|"A_1155"|"Rh Status Mother"|"Laboratory test"|"laboratory test result"|"A_c336"|"LOINC"|"2.27, Released: July 07, 2009"|"10331-7, 1314-4, 14906-2, 14907-0, 14908-8, 17531-5, 34961-3"|"datetime"
"0014"|"Prenatal Care:  Anti-D Immune Globulin"|"A_959"|"System reason"|"Negation Rationale"|"medication not done"|"A_c310"|"HL7"|"3.0"|"19730 , 19731, 19733, 19734, 19735, 19736, 19987, 19988, 19989, 19990, 21408, 21493, 21568, 21706, 21707, 21709, 21728, 21729, 21730, 21731, 21732, 21733, 21734, 21735, 21744, 22023, 22024, 22165, 22166, 22167, 22168, 22169, 22857, 22858, 22859, 22865, 22866, 22867, 22907, 22909, 22911, 22912, 22913"|"datetime"
