"NQF_id"|"measure_name"|"QDS_id"|"standard_concept"|"standard_category"|"QDS_data_type"|"standard_concept_id"|"standard_taxonomy"|"standard_taxonomy_version"|"standard_code_list"|"QDS_datatype_specific_attributes"
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase Treatment, (b) Effective Continuation Phase Treatment"|"N_2042"|"Phenylpiperazine antidepressants"|"Medication"|"medication dispensed"|"N_c619"|"RxNorm"|"07/2009"|"204453, 204454, 204455, 204456, 311923, 351128, 856364, 856369, 856373, 856377, 856381, 856382, 856383, 898697, 898702, 898704, 898707"|"datetime"
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase Treatment, (b) Effective Continuation Phase Treatment"|"N_2043"|"SSNRI antidepressants"|"Medication"|"medication dispensed"|"N_c621"|"RxNorm"|"07/2009"|"313580, 313581, 313582, 313583, 313584, 313585, 313586, 314277, 411815, 411816, 431737, 431753, 431754, 596926, 596930, 596934, 616402, 790264, 790288, 801849, 803408, 803409, 808744, 808748, 808751, 808753, 844817, 845104, 845106"|"datetime"
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase Treatment, (b) Effective Continuation Phase Treatment"|"N_2044"|"SSRI antidepressants"|"Medication"|"medication dispensed"|"N_c622"|"RxNorm"|"07/2009"|"151260, 200371, 248642, 251200, 283672, 309313, 309314, 310384, 310385, 312241, 312242, 312243, 312244, 312938, 312940, 312941, 313989, 313990, 313995, 314199, 349332, 351249, 351250, 351285, 389202, 541357, 562790, 562791, 562815, 645289, 645290, 645291, 730440, 730441, 730442, 794947, 803293, 826098, 826103, 861064, 902714, 902718, 903873, 903876, 903879, 903882, 903884, 903887, 903891"|"datetime"
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase Treatment, (b) Effective Continuation Phase Treatment"|"N_2045"|"Tetracyclic antidepressants"|"Medication"|"medication dispensed"|"N_c623"|"RxNorm"|"07/2009"|"104817, 197909, 197910, 197911, 283406, 283407, 283485, 311725, 311726, 314111, 476809"|"datetime"
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase Treatment, (b) Effective Continuation Phase Treatment"|"N_2046"|"Tricyclic antidepressants"|"Medication"|"medication dispensed"|"N_c624"|"RxNorm"|"07/2009"|"197363, 197364, 197365, 197366, 197565, 197566, 197567, 197568, 197569, 197570, 197629, 197630, 197631, 197632, 198045, 198046, 198047, 199283, 199406, 199820, 250033, 309671, 309672, 310019, 310020, 310021, 310022, 312036, 313496, 313498, 313499, 317136, 484938, 835564, 835568, 835572, 835577, 835582, 835586, 835589, 835591, 835593, 856762, 856773, 856783, 856834, 856845, 856853, 856859, 856862, 856865, 856867, 856868, 857289, 857292, 857297, 857301, 857305, 857326, 865143, 865146, 892742, 894755, 894759, 894763, 905168, 905172, 966787"|"datetime"
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase Treatment, (b) Effective Continuation Phase Treatment"|"N_2047"|"Monoamine Oxidase Inhibitors"|"Medication"|"medication dispensed"|"N_c618"|"RxNorm"|"07/2009"|"104837, 312347, 313447, 859186, 859190, 859193, 865206, 865210, 865214, 865218, 865220, 865222, 880383, 897069"|"datetime"
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase Treatment, (b) Effective Continuation Phase Treatment"|"N_2048"|"Psychotherapeutic combinations"|"Medication"|"medication dispensed"|"N_c620"|"RxNorm"|"07/2009"|"403969, 403970, 403971, 403972, 721787, 856706, 856720, 856769, 856792, 856797, 856825, 856840, 856863"|"datetime"
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase Treatment, (b) Effective Continuation Phase Treatment"|"N_2054"|"encounter outpatient BH"|"Encounter"|"encounter"|"N_c603"|"CPT"|"06/2009"|"90804, 90805, 90806, 90807, 90808, 90809, 90810, 90811, 90812, 90813, 90814, 90815, 98960, 98961, 98962, 99078, 99201, 99202, 99203, 99204, 99205, 99211, 99212, 99213, 99214, 99215, 99217, 99218, 99219, 99220, 99241, 99242, 99243, 99244, 99245, 99341, 99342, 99343, 99344, 99345, 99347, 99348, 99349, 99350, 99384, 99385, 99386, 99387, 99394, 99395, 99396, 99397, 99401, 99402, 99403, 99404, 99408, 99409, 99411, 99412, 99510"|"datetime"
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase Treatment, (b) Effective Continuation Phase Treatment"|"N_2055"|"encounter outpt BH req POS"|"Encounter"|"encounter"|"N_c604"|"CPT"|"06/2009"|"90801, 90802, 90816, 90817, 90818, 90819, 90821, 90822, 90823, 90824, 90826, 90827, 90828, 90829, 90845, 90847, 90849, 90853, 90857, 90862, 90875, 90876, 99221, 99222, 99223, 99231, 99232, 99233, 99238, 99239, 99251, 99252, 99253, 99254, 99255"|"datetime"
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase Treatment, (b) Effective Continuation Phase Treatment"|"N_2056"|"Encounter point of service modifier"|"Encounter"|"encounter"|"N_c605"|"CPT"|"06/2009"|"03, 05, 07, 09, 11, 12, 13, 14, 15, 20, 22, 33, 49, 50, 52, 53, 57, 71, 72"|"datetime"
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase Treatment, (b) Effective Continuation Phase Treatment"|"N_2057"|"encounter non-acute inpatient"|"Encounter"|"encounter"|"N_c28"|"CPT"|"06/2009"|"99304, 99305, 99306, 99307, 99308, 99309, 99310, 99315, 99316, 99318, 99324, 99325, 99326, 99327, 99328, 99334, 99335, 99336, 99337"|"datetime"
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase Treatment, (b) Effective Continuation Phase Treatment"|"N_2058"|"encounter acute inpt"|"Encounter"|"encounter"|"N_c26"|"CPT"|"06/2009"|"99221, 99222, 99223, 99231, 99232, 99233, 99238, 99239, 99251, 99252, 99253, 99254, 99255, 99291"|"datetime"
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase  Treatment,(b)Effective Continuation Phase Treatment"|"N_2104"|"Antidepressant Medications"|"Medication"|"medication order"|"N_c625"|"GROUPING"||"c617, c618, c619, c620, c621, c622, c623, c624"|
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase  Treatment,(b)Effective Continuation Phase Treatment"|"N_2105"|"Antidepressant Medications"|"Medication"|"medication active"|"N_c625"|"GROUPING"||"c617, c618, c619, c620, c621, c622, c623, c624"|
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase  Treatment,(b)Effective Continuation Phase Treatment"|"N_2106"|"Miscellaneous antidepressants"|"Medication"|"medication active"|"N_c617"|"RxNorm"|"07/2009"|"199676, 199677, 260278, 260279, 403917, 403918, 434428, 484425, 636353, 636354, 700622, 803402, 803404, 803406, 844970, 845133, 845134, 845135"|
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase  Treatment,(b)Effective Continuation Phase Treatment"|"N_2107"|"Miscellaneous antidepressants"|"Medication"|"medication order"|"N_c617"|"RxNorm"|"07/2009"|"199676, 199677, 260278, 260279, 403917, 403918, 434428, 484425, 636353, 636354, 700622, 803402, 803404, 803406, 844970, 845133, 845134, 845135"|
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase  Treatment,(b)Effective Continuation Phase Treatment"|"N_2108"|"Monoamine Oxidase Inhibitors"|"Medication"|"medication active"|"N_c618"|"RxNorm"|"07/2009"|"104837, 312347, 313447, 859186, 859190, 859193, 865206, 865210, 865214, 865218, 865220, 865222, 880383, 897069"|
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase  Treatment,(b)Effective Continuation Phase Treatment"|"N_2109"|"Monoamine Oxidase Inhibitors"|"Medication"|"medication order"|"N_c618"|"RxNorm"|"07/2009"|"104837, 312347, 313447, 859186, 859190, 859193, 865206, 865210, 865214, 865218, 865220, 865222, 880383, 897069"|
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase  Treatment,(b)Effective Continuation Phase Treatment"|"N_2110"|"Phenylpiperazine antidepressants"|"Medication"|"medication active"|"N_c619"|"RxNorm"|"07/2009"|"204453, 204454, 204455, 204456, 311923, 351128, 856364, 856369, 856373, 856377, 856381, 856382, 856383, 898697, 898702, 898704, 898707"|
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase  Treatment,(b)Effective Continuation Phase Treatment"|"N_2111"|"Phenylpiperazine antidepressants"|"Medication"|"medication order"|"N_c619"|"RxNorm"|"07/2009"|"204453, 204454, 204455, 204456, 311923, 351128, 856364, 856369, 856373, 856377, 856381, 856382, 856383, 898697, 898702, 898704, 898707"|
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase  Treatment,(b)Effective Continuation Phase Treatment"|"N_2112"|"Psychotherapeutic combinations"|"Medication"|"medication active"|"N_c620"|"RxNorm"|"07/2009"|"403969, 403970, 403971, 403972, 721787, 856706, 856720, 856769, 856792, 856797, 856825, 856840, 856863"|
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase  Treatment,(b)Effective Continuation Phase Treatment"|"N_2113"|"Psychotherapeutic combinations"|"Medication"|"medication order"|"N_c620"|"RxNorm"|"07/2009"|"403969, 403970, 403971, 403972, 721787, 856706, 856720, 856769, 856792, 856797, 856825, 856840, 856863"|
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase  Treatment,(b)Effective Continuation Phase Treatment"|"N_2114"|"SSNRI antidepressants"|"Medication"|"medication active"|"N_c621"|"RxNorm"|"07/2009"|"313580, 313581, 313582, 313583, 313584, 313585, 313586, 314277, 411815, 411816, 431737, 431753, 431754, 596926, 596930, 596934, 616402, 790264, 790288, 801849, 803408, 803409, 808744, 808748, 808751, 808753, 844817, 845104, 845106"|
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase  Treatment,(b)Effective Continuation Phase Treatment"|"N_2115"|"SSNRI antidepressants"|"Medication"|"medication order"|"N_c621"|"RxNorm"|"07/2009"|"313580, 313581, 313582, 313583, 313584, 313585, 313586, 314277, 411815, 411816, 431737, 431753, 431754, 596926, 596930, 596934, 616402, 790264, 790288, 801849, 803408, 803409, 808744, 808748, 808751, 808753, 844817, 845104, 845106"|
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase  Treatment,(b)Effective Continuation Phase Treatment"|"N_2116"|"SSRI antidepressants"|"Medication"|"medication active"|"N_c622"|"RxNorm"|"07/2009"|"151260, 200371, 248642, 251200, 283672, 309313, 309314, 310384, 310385, 312241, 312242, 312243, 312244, 312938, 312940, 312941, 313989, 313990, 313995, 314199, 349332, 351249, 351250, 351285, 389202, 541357, 562790, 562791, 562815, 645289, 645290, 645291, 730440, 730441, 730442, 794947, 803293, 826098, 826103, 861064, 902714, 902718, 903873, 903876, 903879, 903882, 903884, 903887, 903891"|
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase  Treatment,(b)Effective Continuation Phase Treatment"|"N_2117"|"SSRI antidepressants"|"Medication"|"medication order"|"N_c622"|"RxNorm"|"07/2009"|"151260, 200371, 248642, 251200, 283672, 309313, 309314, 310384, 310385, 312241, 312242, 312243, 312244, 312938, 312940, 312941, 313989, 313990, 313995, 314199, 349332, 351249, 351250, 351285, 389202, 541357, 562790, 562791, 562815, 645289, 645290, 645291, 730440, 730441, 730442, 794947, 803293, 826098, 826103, 861064, 902714, 902718, 903873, 903876, 903879, 903882, 903884, 903887, 903891"|
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase  Treatment,(b)Effective Continuation Phase Treatment"|"N_2118"|"Tetracyclic antidepressants"|"Medication"|"medication active"|"N_c623"|"RxNorm"|"07/2009"|"104817, 197909, 197910, 197911, 283406, 283407, 283485, 311725, 311726, 314111, 476809"|
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase  Treatment,(b)Effective Continuation Phase Treatment"|"N_2119"|"Tetracyclic antidepressants"|"Medication"|"medication order"|"N_c623"|"RxNorm"|"07/2009"|"104817, 197909, 197910, 197911, 283406, 283407, 283485, 311725, 311726, 314111, 476809"|
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase  Treatment,(b)Effective Continuation Phase Treatment"|"N_2120"|"Tricyclic antidepressants"|"Medication"|"medication active"|"N_c624"|"RxNorm"|"07/2009"|"197363, 197364, 197365, 197366, 197565, 197566, 197567, 197568, 197569, 197570, 197629, 197630, 197631, 197632, 198045, 198046, 198047, 199283, 199406, 199820, 250033, 309671, 309672, 310019, 310020, 310021, 310022, 312036, 313496, 313498, 313499, 317136, 484938, 835564, 835568, 835572, 835577, 835582, 835586, 835589, 835591, 835593, 856762, 856773, 856783, 856834, 856845, 856853, 856859, 856862, 856865, 856867, 856868, 857289, 857292, 857297, 857301, 857305, 857326, 865143, 865146, 892742, 894755, 894759, 894763, 905168, 905172, 966787"|
"0105"|"Anti-depressant medication management:  (a) Effective Acute Phase  Treatment,(b)Effective Continuation Phase Treatment"|"N_2121"|"Tricyclic antidepressants"|"Medication"|"medication order"|"N_c624"|"RxNorm"|"07/2009"|"197363, 197364, 197365, 197366, 197565, 197566, 197567, 197568, 197569, 197570, 197629, 197630, 197631, 197632, 198045, 198046, 198047, 199283, 199406, 199820, 250033, 309671, 309672, 310019, 310020, 310021, 310022, 312036, 313496, 313498, 313499, 317136, 484938, 835564, 835568, 835572, 835577, 835582, 835586, 835589, 835591, 835593, 856762, 856773, 856783, 856834, 856845, 856853, 856859, 856862, 856865, 856867, 856868, 857289, 857292, 857297, 857301, 857305, 857326, 865143, 865146, 892742, 894755, 894759, 894763, 905168, 905172, 966787"|
