"NQF_id"|"measure_name"|"QDS_id"|"standard_concept"|"standard_category"|"QDS_data_type"|"standard_concept_id"|"standard_taxonomy"|"standard_taxonomy_version"|"standard_code_list"|"QDS_datatype_specific_attributes"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_301"|"Coronary Artery Disease includes MI"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c123"|"ICD-10-CM"|"2010"|"I20.1, I20.9, I21, I21.0, I21.01, I21.02, I21.09, I21.11, I21.19, I21.2, I21.29, I21.3, I21.4, I22, I22.0, I22.1, I22.2, I22.8, I22.9, I24, I24.1, I24.9, I25.1, I25.2, I25.70, I25.71, I25.72, I25.73, I25.75, I25.76, I25.79, Z95.1, Z95.5"|"datetime"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_1091"|"Coronary Artery Disease includes MI"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c122"|"ICD-9-CM"|"2009"|"410.00, 410.01, 410.02, 410.10, 410.11, 410.12, 410.20, 410.21, 410.22, 410.30, 410.31, 410.32, 410.40, 410.41, 410.42, 410.50, 410.51, 410.52, 410.60, 410.61, 410.62, 410.70, 410.71, 410.72, 410.80, 410.81, 410.82, 410.90, 410.91, 410.92, 411.0, 411.1, 411.81, 411.89, 412, 413.0, 413.1, 413.9, 414.00, 414.01, 414.02, 414.03, 414.04, 414.05, 414.06, 414.07, 414.8, 414.9, V45.81, V45.82"|"datetime"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_300"|"Coronary Artery Disease includes MI"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c122"|"ICD-9-CM"|"2009"|"410.00, 410.01, 410.02, 410.10, 410.11, 410.12, 410.20, 410.21, 410.22, 410.30, 410.31, 410.32, 410.40, 410.41, 410.42, 410.50, 410.51, 410.52, 410.60, 410.61, 410.62, 410.70, 410.71, 410.72, 410.80, 410.81, 410.82, 410.90, 410.91, 410.92, 411.0, 411.1, 411.81, 411.89, 412, 413.0, 413.1, 413.9, 414.00, 414.01, 414.02, 414.03, 414.04, 414.05, 414.06, 414.07, 414.8, 414.9, V45.81, V45.82"|"datetime"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_1093"|"Coronary Artery Disease includes MI"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c124"|"SNOMED-CT"|"7/2009"|"10365005, 11433004, 123641001, 123642008, 128555001, 128556000, 128557009, 128558004, 129582000, 194821006, 194842008, 194843003, 204378009, 204379001, 213037002, 21981000, 233817007, 233844002, 233970002, 234010000, 234029006, 23687008, 240567009, 251024009, 253700001, 253701002, 253702009, 253703004, 253704005, 253706007, 253707003, 253708008, 253709000, 253710005, 253711009, 253712002, 253713007, 253714001, 253715000, 253716004, 253717008, 253718003, 253719006, 253720000, 253721001, 253722008, 253723003, 253724009, 253725005, 253726006, 253727002, 253728007, 253729004, 253730009, 262941008, 26900001, 270510008, 28248000, 28574005, 28931004, 29899005, 315348000, 371803003, 371804009, 371805005, 371894001, 373092008, 373093003, 373094009, 373095005, 373096006, 398274000, 408546009, 414024009, 420006002, 421327009, 427919004, 42866003, 429245005, 440444007, 441024003, 442298000, 50570003, 5230009, 53741008, 55546004, 56276002, 59062007, 62207008, 62827000, 63739005, 67682002, 70390005, 74218008, 75398000, 87343002, 88596007, 92517006"|"datetime"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_302"|"Coronary Artery Disease includes MI"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c124"|"SNOMED-CT"|"7/2009"|"10365005, 11433004, 123641001, 123642008, 128555001, 128556000, 128557009, 128558004, 129582000, 194821006, 194842008, 194843003, 204378009, 204379001, 213037002, 21981000, 233817007, 233844002, 233970002, 234010000, 234029006, 23687008, 240567009, 251024009, 253700001, 253701002, 253702009, 253703004, 253704005, 253706007, 253707003, 253708008, 253709000, 253710005, 253711009, 253712002, 253713007, 253714001, 253715000, 253716004, 253717008, 253718003, 253719006, 253720000, 253721001, 253722008, 253723003, 253724009, 253725005, 253726006, 253727002, 253728007, 253729004, 253730009, 262941008, 26900001, 270510008, 28248000, 28574005, 28931004, 29899005, 315348000, 371803003, 371804009, 371805005, 371894001, 373092008, 373093003, 373094009, 373095005, 373096006, 398274000, 408546009, 414024009, 420006002, 421327009, 427919004, 42866003, 429245005, 440444007, 441024003, 442298000, 50570003, 5230009, 53741008, 55546004, 56276002, 59062007, 62207008, 62827000, 63739005, 67682002, 70390005, 74218008, 75398000, 87343002, 88596007, 92517006"|"datetime"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_244"|"Encounter Nursing Facility"|"Encounter"|"encounter"|"A_c28"|"CPT"|"2010"|"99304, 99305, 99306, 99307, 99308, 99309, 99310"|"datetime"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_245"|"Encounter Outpatient"|"Encounter"|"encounter"|"A_c26"|"CPT"|"2010"|"99201, 99202, 99203, 99204, 99205, 99212, 99213, 99214, 99215, 99241, 99242, 99243, 99244, 99245, 99324, 99325, 99326, 99327, 99328, 99334, 99335, 99336, 99337, 99341, 99342, 99343, 99344, 99345, 99347, 99348, 99349, 99350"|"datetime"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_1674"|"LDL Laboratory Test"|"Laboratory test"|"laboratory test result"|"A_c260"|"LOINC"|"2.27, Released: July 07, 2009"|"12773-8, 13457-7, 13458-5, 14155-6, 16615-7, 16616-5, 18261-8, 18262-6, 2089-1, 2090-9, 2091-7, 2092-5, 22748-8, 24331-1, 25371-6, 2569-2, 3046-0, 3047-8, 35198-1, 35199-9, 39229-0, 39469-2"|"datetime"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_1675"|"LDL Laboratory Test"|"Laboratory test"|"laboratory test result"|"A_c260"|"LOINC"|"2.27, Released: July 07, 2009"|"12773-8, 13457-7, 13458-5, 14155-6, 16615-7, 16616-5, 18261-8, 18262-6, 2089-1, 2090-9, 2091-7, 2092-5, 22748-8, 24331-1, 25371-6, 2569-2, 3046-0, 3047-8, 35198-1, 35199-9, 39229-0, 39469-2"|"datetime"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_354"|"Lipid Lowering Therapy"|"Medication"|"medication order"|"A_c134"|"RxNorm"|"12/2009"|"103918, 103919, 104490, 104491, 152923, 197522, 197903, 197904, 197905, 198024, 198759, 198760, 199143, 200311, 200902, 201517, 205751, 206257, 206258, 207663, 207664, 207754, 208220, 208972, 208973, 208974, 209013, 211682, 211683, 212576, 212577, 213276, 213319, 247747, 260852, 261295, 261357, 262095, 310288, 310289, 310459, 311944, 311945, 311946, 311949, 311951, 311958, 311959, 311960, 311963, 314131, 317015, 351842, 351898, 351909, 352030, 352031, 352088, 352231, 352232, 352304, 404403, 540281, 541844, 541846, 542191, 543350, 543352, 543354, 543374, 544518, 544543, 578797, 578799, 583096, 583122, 603834, 603836, 617314, 617318, 617320, 687048, 744882, 750199, 750203, 750207, 750211, 750215, 750219, 750223, 750227, 750231, 750235, 750239, 762665, 762669, 762900, 762902, 762904, 762906, 763171, 791834, 791838, 791842, 848943, 848946, 848949, 848951, 859421, 859426, 859749, 859753, 866912, 884383"|"datetime"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_355"|"Lipid Lowering Therapy"|"Medication"|"medication active"|"A_c134"|"RxNorm"|"12/2009"|"103918, 103919, 104490, 104491, 152923, 197522, 197903, 197904, 197905, 198024, 198759, 198760, 199143, 200311, 200902, 201517, 205751, 206257, 206258, 207663, 207664, 207754, 208220, 208972, 208973, 208974, 209013, 211682, 211683, 212576, 212577, 213276, 213319, 247747, 260852, 261295, 261357, 262095, 310288, 310289, 310459, 311944, 311945, 311946, 311949, 311951, 311958, 311959, 311960, 311963, 314131, 317015, 351842, 351898, 351909, 352030, 352031, 352088, 352231, 352232, 352304, 404403, 540281, 541844, 541846, 542191, 543350, 543352, 543354, 543374, 544518, 544543, 578797, 578799, 583096, 583122, 603834, 603836, 617314, 617318, 617320, 687048, 744882, 750199, 750203, 750207, 750211, 750215, 750219, 750223, 750227, 750231, 750235, 750239, 762665, 762669, 762900, 762902, 762904, 762906, 763171, 791834, 791838, 791842, 848943, 848946, 848949, 848951, 859421, 859426, 859749, 859753, 866912, 884383"|"datetime"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_872"|"Lipid Lowering Therapy"|"Medication"|"medication allergy"|"A_c134"|"RxNorm"|"12/2009"|"103918, 103919, 104490, 104491, 152923, 197522, 197903, 197904, 197905, 198024, 198759, 198760, 199143, 200311, 200902, 201517, 205751, 206257, 206258, 207663, 207664, 207754, 208220, 208972, 208973, 208974, 209013, 211682, 211683, 212576, 212577, 213276, 213319, 247747, 260852, 261295, 261357, 262095, 310288, 310289, 310459, 311944, 311945, 311946, 311949, 311951, 311958, 311959, 311960, 311963, 314131, 317015, 351842, 351898, 351909, 352030, 352031, 352088, 352231, 352232, 352304, 404403, 540281, 541844, 541846, 542191, 543350, 543352, 543354, 543374, 544518, 544543, 578797, 578799, 583096, 583122, 603834, 603836, 617314, 617318, 617320, 687048, 744882, 750199, 750203, 750207, 750211, 750215, 750219, 750223, 750227, 750231, 750235, 750239, 762665, 762669, 762900, 762902, 762904, 762906, 763171, 791834, 791838, 791842, 848943, 848946, 848949, 848951, 859421, 859426, 859749, 859753, 866912, 884383"|"datetime"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_873"|"Lipid Lowering Therapy"|"Medication"|"medication allergy"|"A_c134"|"RxNorm"|"12/2009"|"103918, 103919, 104490, 104491, 152923, 197522, 197903, 197904, 197905, 198024, 198759, 198760, 199143, 200311, 200902, 201517, 205751, 206257, 206258, 207663, 207664, 207754, 208220, 208972, 208973, 208974, 209013, 211682, 211683, 212576, 212577, 213276, 213319, 247747, 260852, 261295, 261357, 262095, 310288, 310289, 310459, 311944, 311945, 311946, 311949, 311951, 311958, 311959, 311960, 311963, 314131, 317015, 351842, 351898, 351909, 352030, 352031, 352088, 352231, 352232, 352304, 404403, 540281, 541844, 541846, 542191, 543350, 543352, 543354, 543374, 544518, 544543, 578797, 578799, 583096, 583122, 603834, 603836, 617314, 617318, 617320, 687048, 744882, 750199, 750203, 750207, 750211, 750215, 750219, 750223, 750227, 750231, 750235, 750239, 762665, 762669, 762900, 762902, 762904, 762906, 763171, 791834, 791838, 791842, 848943, 848946, 848949, 848951, 859421, 859426, 859749, 859753, 866912, 884383"|"datetime"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_874"|"Lipid Lowering Therapy"|"Medication"|"medication adverse event"|"A_c134"|"RxNorm"|"12/2009"|"103918, 103919, 104490, 104491, 152923, 197522, 197903, 197904, 197905, 198024, 198759, 198760, 199143, 200311, 200902, 201517, 205751, 206257, 206258, 207663, 207664, 207754, 208220, 208972, 208973, 208974, 209013, 211682, 211683, 212576, 212577, 213276, 213319, 247747, 260852, 261295, 261357, 262095, 310288, 310289, 310459, 311944, 311945, 311946, 311949, 311951, 311958, 311959, 311960, 311963, 314131, 317015, 351842, 351898, 351909, 352030, 352031, 352088, 352231, 352232, 352304, 404403, 540281, 541844, 541846, 542191, 543350, 543352, 543354, 543374, 544518, 544543, 578797, 578799, 583096, 583122, 603834, 603836, 617314, 617318, 617320, 687048, 744882, 750199, 750203, 750207, 750211, 750215, 750219, 750223, 750227, 750231, 750235, 750239, 762665, 762669, 762900, 762902, 762904, 762906, 763171, 791834, 791838, 791842, 848943, 848946, 848949, 848951, 859421, 859426, 859749, 859753, 866912, 884383"|"datetime"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_875"|"Lipid Lowering Therapy"|"Medication"|"medication adverse event"|"A_c134"|"RxNorm"|"12/2009"|"103918, 103919, 104490, 104491, 152923, 197522, 197903, 197904, 197905, 198024, 198759, 198760, 199143, 200311, 200902, 201517, 205751, 206257, 206258, 207663, 207664, 207754, 208220, 208972, 208973, 208974, 209013, 211682, 211683, 212576, 212577, 213276, 213319, 247747, 260852, 261295, 261357, 262095, 310288, 310289, 310459, 311944, 311945, 311946, 311949, 311951, 311958, 311959, 311960, 311963, 314131, 317015, 351842, 351898, 351909, 352030, 352031, 352088, 352231, 352232, 352304, 404403, 540281, 541844, 541846, 542191, 543350, 543352, 543354, 543374, 544518, 544543, 578797, 578799, 583096, 583122, 603834, 603836, 617314, 617318, 617320, 687048, 744882, 750199, 750203, 750207, 750211, 750215, 750219, 750223, 750227, 750231, 750235, 750239, 762665, 762669, 762900, 762902, 762904, 762906, 763171, 791834, 791838, 791842, 848943, 848946, 848949, 848951, 859421, 859426, 859749, 859753, 866912, 884383"|"datetime"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_876"|"Lipid Lowering Therapy"|"Medication"|"medication intolerance"|"A_c134"|"RxNorm"|"12/2009"|"103918, 103919, 104490, 104491, 152923, 197522, 197903, 197904, 197905, 198024, 198759, 198760, 199143, 200311, 200902, 201517, 205751, 206257, 206258, 207663, 207664, 207754, 208220, 208972, 208973, 208974, 209013, 211682, 211683, 212576, 212577, 213276, 213319, 247747, 260852, 261295, 261357, 262095, 310288, 310289, 310459, 311944, 311945, 311946, 311949, 311951, 311958, 311959, 311960, 311963, 314131, 317015, 351842, 351898, 351909, 352030, 352031, 352088, 352231, 352232, 352304, 404403, 540281, 541844, 541846, 542191, 543350, 543352, 543354, 543374, 544518, 544543, 578797, 578799, 583096, 583122, 603834, 603836, 617314, 617318, 617320, 687048, 744882, 750199, 750203, 750207, 750211, 750215, 750219, 750223, 750227, 750231, 750235, 750239, 762665, 762669, 762900, 762902, 762904, 762906, 763171, 791834, 791838, 791842, 848943, 848946, 848949, 848951, 859421, 859426, 859749, 859753, 866912, 884383"|"datetime"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_877"|"Lipid Lowering Therapy"|"Medication"|"medication intolerance"|"A_c134"|"RxNorm"|"12/2009"|"103918, 103919, 104490, 104491, 152923, 197522, 197903, 197904, 197905, 198024, 198759, 198760, 199143, 200311, 200902, 201517, 205751, 206257, 206258, 207663, 207664, 207754, 208220, 208972, 208973, 208974, 209013, 211682, 211683, 212576, 212577, 213276, 213319, 247747, 260852, 261295, 261357, 262095, 310288, 310289, 310459, 311944, 311945, 311946, 311949, 311951, 311958, 311959, 311960, 311963, 314131, 317015, 351842, 351898, 351909, 352030, 352031, 352088, 352231, 352232, 352304, 404403, 540281, 541844, 541846, 542191, 543350, 543352, 543354, 543374, 544518, 544543, 578797, 578799, 583096, 583122, 603834, 603836, 617314, 617318, 617320, 687048, 744882, 750199, 750203, 750207, 750211, 750215, 750219, 750223, 750227, 750231, 750235, 750239, 762665, 762669, 762900, 762902, 762904, 762906, 763171, 791834, 791838, 791842, 848943, 848946, 848949, 848951, 859421, 859426, 859749, 859753, 866912, 884383"|"datetime"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_318"|"Measurement enddate"|"Measure timing"|"end: 12/31/yyyy 23:59:59 (prompt for year)"|"A_c130"||||
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_319"|"Measurement period"|"Measure timing"|"start of timing window"|"A_c131"||||
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_1024"|"Medical reason"|"Negation Rationale"|"medication not done"|"A_c313"|"HL7"|"3.0"|"21703, 21704, 21738, 21745, 21747, 21815, 21990, 22259, 22261, 22855"|"datetime"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_1025"|"Medical reason"|"Negation Rationale"|"medication not done"|"A_c313"|"HL7"|"3.0"|"21703, 21704, 21738, 21745, 21747, 21815, 21990, 22259, 22261, 22855"|"datetime"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_1026"|"Patient reason"|"Negation Rationale"|"medication not done"|"A_c311"|"HL7"|"3.0"|"14880, 15985, 19729, 21708, 21710, 21741, 21743, 21746, 22260, 22851"|"datetime"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_1027"|"Patient reason"|"Negation Rationale"|"medication not done"|"A_c311"|"HL7"|"3.0"|"14880, 15985, 19729, 21708, 21710, 21741, 21743, 21746, 22260, 22851"|"datetime"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_1028"|"System reason"|"Negation Rationale"|"medication not done"|"A_c310"|"HL7"|"3.0"|"19730 , 19731, 19733, 19734, 19735, 19736, 19987, 19988, 19989, 19990, 21408, 21493, 21568, 21706, 21707, 21709, 21728, 21729, 21730, 21731, 21732, 21733, 21734, 21735, 21744, 22023, 22024, 22165, 22166, 22167, 22168, 22169, 22857, 22858, 22859, 22865, 22866, 22867, 22907, 22909, 22911, 22912, 22913"|"datetime"
"0074"|"Coronary Artery Disease (CAD): Drug Therapy for Lowering LDL-Cholesterol"|"A_1029"|"System reason"|"Negation Rationale"|"medication not done"|"A_c310"|"HL7"|"3.0"|"19730 , 19731, 19733, 19734, 19735, 19736, 19987, 19988, 19989, 19990, 21408, 21493, 21568, 21706, 21707, 21709, 21728, 21729, 21730, 21731, 21732, 21733, 21734, 21735, 21744, 22023, 22024, 22165, 22166, 22167, 22168, 22169, 22857, 22858, 22859, 22865, 22866, 22867, 22907, 22909, 22911, 22912, 22913"|"datetime"
