"NQF_id"|"measure_name"|"QDS_id"|"standard_concept"|"standard_category"|"QDS_data_type"|"standard_concept_id"|"standard_taxonomy"|"standard_taxonomy_version"|"standard_code_list"|"QDS_datatype_specific_attributes"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1412"|"Smoking Cessation Agents"|"Medication"|"medication active"|"A_c423"|"RxNorm"|"12/2009"|"105075, 198029, 198030, 198031, 198406, 198407, 199677, 227177, 250983, 311975, 314119, 359817, 359818, 388082, 636353"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1413"|"Smoking Cessation Agents"|"Medication"|"medication order"|"A_c423"|"RxNorm"|"12/2009"|"105075, 198029, 198030, 198031, 198406, 198407, 199677, 227177, 250983, 311975, 314119, 359817, 359818, 388082, 636353"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1522"|"Smoking Cessation Agents"|"Medication"|"medication order"|"A_c423"|"RxNorm"|"12/2009"|"105075, 198029, 198030, 198031, 198406, 198407, 199677, 227177, 250983, 311975, 314119, 359817, 359818, 388082, 636353"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1523"|"Smoking Cessation Agents"|"Medication"|"medication order"|"A_c423"|"RxNorm"|"12/2009"|"105075, 198029, 198030, 198031, 198406, 198407, 199677, 227177, 250983, 311975, 314119, 359817, 359818, 388082, 636353"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1524"|"Smoking Cessation Agents"|"Medication"|"medication order"|"A_c423"|"RxNorm"|"12/2009"|"105075, 198029, 198030, 198031, 198406, 198407, 199677, 227177, 250983, 311975, 314119, 359817, 359818, 388082, 636353"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1525"|"Smoking Cessation Agents"|"Medication"|"medication order"|"A_c423"|"RxNorm"|"12/2009"|"105075, 198029, 198030, 198031, 198406, 198407, 199677, 227177, 250983, 311975, 314119, 359817, 359818, 388082, 636353"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1526"|"Smoking Cessation Agents"|"Medication"|"medication order"|"A_c423"|"RxNorm"|"12/2009"|"105075, 198029, 198030, 198031, 198406, 198407, 199677, 227177, 250983, 311975, 314119, 359817, 359818, 388082, 636353"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1527"|"Smoking Cessation Agents"|"Medication"|"medication order"|"A_c423"|"RxNorm"|"12/2009"|"105075, 198029, 198030, 198031, 198406, 198407, 199677, 227177, 250983, 311975, 314119, 359817, 359818, 388082, 636353"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1528"|"Smoking Cessation Agents"|"Medication"|"medication order"|"A_c423"|"RxNorm"|"12/2009"|"105075, 198029, 198030, 198031, 198406, 198407, 199677, 227177, 250983, 311975, 314119, 359817, 359818, 388082, 636353"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1529"|"Smoking Cessation Agents"|"Medication"|"medication active"|"A_c423"|"RxNorm"|"12/2009"|"105075, 198029, 198030, 198031, 198406, 198407, 199677, 227177, 250983, 311975, 314119, 359817, 359818, 388082, 636353"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1530"|"Smoking Cessation Agents"|"Medication"|"medication active"|"A_c423"|"RxNorm"|"12/2009"|"105075, 198029, 198030, 198031, 198406, 198407, 199677, 227177, 250983, 311975, 314119, 359817, 359818, 388082, 636353"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1531"|"Smoking Cessation Agents"|"Medication"|"medication active"|"A_c423"|"RxNorm"|"12/2009"|"105075, 198029, 198030, 198031, 198406, 198407, 199677, 227177, 250983, 311975, 314119, 359817, 359818, 388082, 636353"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1532"|"Smoking Cessation Agents"|"Medication"|"medication active"|"A_c423"|"RxNorm"|"12/2009"|"105075, 198029, 198030, 198031, 198406, 198407, 199677, 227177, 250983, 311975, 314119, 359817, 359818, 388082, 636353"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1533"|"Smoking Cessation Agents"|"Medication"|"medication active"|"A_c423"|"RxNorm"|"12/2009"|"105075, 198029, 198030, 198031, 198406, 198407, 199677, 227177, 250983, 311975, 314119, 359817, 359818, 388082, 636353"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1534"|"Smoking Cessation Agents"|"Medication"|"medication active"|"A_c423"|"RxNorm"|"12/2009"|"105075, 198029, 198030, 198031, 198406, 198407, 199677, 227177, 250983, 311975, 314119, 359817, 359818, 388082, 636353"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1535"|"Smoking Cessation Agents"|"Medication"|"medication active"|"A_c423"|"RxNorm"|"12/2009"|"105075, 198029, 198030, 198031, 198406, 198407, 199677, 227177, 250983, 311975, 314119, 359817, 359818, 388082, 636353"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_7086"|"Tobacco Use Cessation Counseling"|"Procedure"|"procedure performed"|"A_c424"|"CPT"|"2010"|"99406, 99407"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1514"|"Tobacco Use Cessation Counseling"|"Procedure"|"procedure performed"|"A_c509"|"GROUPING"||"A_c424, A_c425"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1515"|"Tobacco Use Cessation Counseling"|"Procedure"|"procedure performed"|"A_c509"|"GROUPING"||"A_c424, A_c425"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1516"|"Tobacco Use Cessation Counseling"|"Procedure"|"procedure performed"|"A_c509"|"GROUPING"||"A_c424, A_c425"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1517"|"Tobacco Use Cessation Counseling"|"Procedure"|"procedure performed"|"A_c509"|"GROUPING"||"A_c424, A_c425"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1518"|"Tobacco Use Cessation Counseling"|"Procedure"|"procedure performed"|"A_c509"|"GROUPING"||"A_c424, A_c425"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1519"|"Tobacco Use Cessation Counseling"|"Procedure"|"procedure performed"|"A_c509"|"GROUPING"||"A_c424, A_c425"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1520"|"Tobacco Use Cessation Counseling"|"Procedure"|"procedure performed"|"A_c509"|"GROUPING"||"A_c424, A_c425"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1521"|"Tobacco Use Cessation Counseling"|"Procedure"|"procedure performed"|"A_c509"|"GROUPING"||"A_c424, A_c425"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_7036"|"Tobacco Use Cessation Counseling"|"Procedure"|"procedure performed"|"A_c425"|"SNOMED-CT"|"07/09"|"171055003, 185792005, 185793000, 185794006, 185795007, 185796008, 225323000, 225324006, 310429001, 315232003, 384742004"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1404"|"Tobacco User"|"Individual characteristic"|"patient characteristic"|"A_c422"|"SNOMED-CT"|"07/09"|"160603005, 160604004, 160605003, 160606002, 160619003, 228494002, 228504007, 228514003, 228515002, 228516001, 228517005, 228518000, 230059006, 230060001, 230062009, 230063004, 230064005, 230065006, 266920004, 65568007, 81703003, 82302008"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1405"|"Tobacco User"|"Individual characteristic"|"patient characteristic"|"A_c422"|"SNOMED-CT"|"07/09"|"160603005, 160604004, 160605003, 160606002, 160619003, 228494002, 228504007, 228514003, 228515002, 228516001, 228517005, 228518000, 230059006, 230060001, 230062009, 230063004, 230064005, 230065006, 266920004, 65568007, 81703003, 82302008"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1406"|"Tobacco User"|"Individual characteristic"|"patient characteristic"|"A_c422"|"SNOMED-CT"|"07/09"|"160603005, 160604004, 160605003, 160606002, 160619003, 228494002, 228504007, 228514003, 228515002, 228516001, 228517005, 228518000, 230059006, 230060001, 230062009, 230063004, 230064005, 230065006, 266920004, 65568007, 81703003, 82302008"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1407"|"Tobacco User"|"Individual characteristic"|"patient characteristic"|"A_c422"|"SNOMED-CT"|"07/09"|"160603005, 160604004, 160605003, 160606002, 160619003, 228494002, 228504007, 228514003, 228515002, 228516001, 228517005, 228518000, 230059006, 230060001, 230062009, 230063004, 230064005, 230065006, 266920004, 65568007, 81703003, 82302008"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1408"|"Tobacco User"|"Individual characteristic"|"patient characteristic"|"A_c422"|"SNOMED-CT"|"07/09"|"160603005, 160604004, 160605003, 160606002, 160619003, 228494002, 228504007, 228514003, 228515002, 228516001, 228517005, 228518000, 230059006, 230060001, 230062009, 230063004, 230064005, 230065006, 266920004, 65568007, 81703003, 82302008"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1409"|"Tobacco User"|"Individual characteristic"|"patient characteristic"|"A_c422"|"SNOMED-CT"|"07/09"|"160603005, 160604004, 160605003, 160606002, 160619003, 228494002, 228504007, 228514003, 228515002, 228516001, 228517005, 228518000, 230059006, 230060001, 230062009, 230063004, 230064005, 230065006, 266920004, 65568007, 81703003, 82302008"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1410"|"Tobacco User"|"Individual characteristic"|"patient characteristic"|"A_c422"|"SNOMED-CT"|"07/09"|"160603005, 160604004, 160605003, 160606002, 160619003, 228494002, 228504007, 228514003, 228515002, 228516001, 228517005, 228518000, 230059006, 230060001, 230062009, 230063004, 230064005, 230065006, 266920004, 65568007, 81703003, 82302008"|"datetime"
"0028-b"|"Preventive Care and Screening  Measure pair:  b. Tobacco Cessation Intervention"|"A_1411"|"Tobacco User"|"Individual characteristic"|"patient characteristic"|"A_c422"|"SNOMED-CT"|"07/09"|"160603005, 160604004, 160605003, 160606002, 160619003, 228494002, 228504007, 228514003, 228515002, 228516001, 228517005, 228518000, 230059006, 230060001, 230062009, 230063004, 230064005, 230065006, 266920004, 65568007, 81703003, 82302008"|"datetime"
