"NQF_id"|"measure_name"|"QDS_id"|"standard_concept"|"standard_category"|"QDS_data_type"|"standard_concept_id"|"standard_taxonomy"|"standard_taxonomy_version"|"standard_code_list"|"QDS_datatype_specific_attributes"
"0068"|"Ischemic Vascular Disease (IVD): Use of Aspirin or another Antithrombotic"|"N_2000"|"encounter acute inpt"|"Encounter"|"encounter"|"N_c26"|"CPT"|"06/2009"|"99221, 99222, 99223, 99231, 99232, 99233, 99238, 99239, 99251, 99252, 99253, 99254, 99255, 99291"|"datetime"
"0068"|"Ischemic Vascular Disease (IVD): Use of Aspirin or another Antithrombotic"|"N_2003"|"Encounter acute inpt and outpt"|"Encounter"|"encounter"|"N_c499"|"GROUPING"|"06/2009"|"N_c159, N_c26, N_c27"|"datetime"
"0068"|"Ischemic Vascular Disease (IVD): Use of Aspirin or another Antithrombotic"|"N_441"|"encounter outpatient"|"Encounter"|"encounter"|"N_c27"|"CPT"|"06/2009"|"99201, 99202, 99203, 99204, 99205, 99211, 99212, 99213, 99214, 99215, 99217, 99218, 99219, 99220, 99241, 99242, 99243, 99244, 99245, 99341, 99342, 99343, 99344, 99345, 99347-99350, 99384, 99385, 99386, 99387, 99394, 99395, 99396, 99397, 99401, 99402, 99403, 99404, 99411, 99412, 99420, 99429, 99455, 99456"|"datetime"
"0068"|"Ischemic Vascular Disease (IVD): Use of Aspirin or another Antithrombotic"|"N_442"|"encounter outpatient"|"Encounter"|"encounter"|"N_c159"|"ICD-9-CM"|"06/2009"|"V70.0, V70.3, V70.5, V70.6, V70.8, V70.9"|"datetime"
"0068"|"Ischemic Vascular Disease (IVD): Use of Aspirin or another Antithrombotic"|"N_2004"|"ischemic vascular disease"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c462"|"GROUPING"||"N_c131, N_c132, N_c564"|"datetime"
"0068"|"Ischemic Vascular Disease (IVD): Use of Aspirin or another Antithrombotic"|"N_332"|"ischemic vascular disease"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c131"|"ICD-9-CM"|"06/2009"|"434.00, 411.0, 411.1, 411.81, 411.89, 413.0, 413.1, 413.9, 414.00, 414.01, 414.02, 414.03, 414.04, 414.05, 414.06, 414.07, 414.2, 414.8, 414.9, 429.2, 433.0, 433.01, 433.10, 433.11, 433.20, 433.21, 433.30, 433.31, 433.80, 433.81, 433.90, 433.91, 434.01, 434.10, 434.11, 434.90, 434.91, 440.1, 440.20, 440.21, 440.22, 440.23, 440.24, 440.29, 440.4, 444.0, 444.1, 444.21, 444.22, 444.81, 444.89, 444.9, 445.01, 445.02, 445.8, 445.81"|"datetime"
"0068"|"Ischemic Vascular Disease (IVD): Use of Aspirin or another Antithrombotic"|"N_333"|"ischemic vascular disease"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c132"|"ICD-10-CM"|"06/2009"|"I20.0, I20.8, I24, I24.8, I25.1, I25.70, I25.72, I25.720, I25.73, I25.75, I25.82, I25.89, I25.9, I65, I65.0, I65.1, I65.2, I65.8, I65.9, I66, I66.9, I70.1, I70.21, I70.22, I70.23, I70.26, I70.29, I70.92, I74, I74., I74.11, I74.2, I74.3"|"datetime"
"0068"|"Ischemic Vascular Disease (IVD): Use of Aspirin or another Antithrombotic"|"N_7001"|"ischemic vascular disease"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c564"|"SNOMED-CT"|"07/2009"|"111298007, 195200006, 195206000, 206576006, 230716006, 230717002, 23202007, 233958001, 233959009, 233960004, 233961000, 233962007, 236120009, 249658006, 276706004, 287731003, 300917007, 301755001, 307406004, 307407008, 307408003, 307409006, 312822006, 312916003, 371029002, 402861007, 413552002, 419944002, 432249006, 52674009, 57357009, 63081009, 64009001, 80829003, 83256006, 88032003, 95456009"|"datetime"
"0068"|"Ischemic Vascular Disease (IVD): Use of Aspirin or another Antithrombotic"|"N_331"|"measurement enddate"|"Measure timing"|"end: 12/31/yyyy 23:59:59 (prompt for year)"|"N_c1"||||
"0068"|"Ischemic Vascular Disease (IVD): Use of Aspirin or another Antithrombotic"|"N_409"|"measurement period"|"Measure timing"|"start of timing window"|"N_c2"||||
"0068"|"Ischemic Vascular Disease (IVD): Use of Aspirin or another Antithrombotic"|"N_2009"|"Oral anti-platelet therapy"|"Medication"|"medication dispensed"|"N_c463"|"RxNorm"|"07/2009"|"103954 , 104474 , 104475 , 104899 , 197374 , 198465 , 198466 , 198467 , 198470 , 198471 , 198475 , 198476 , 198477 , 199281 , 212033 , 243663 , 243670 , 246460 , 247137 , 247138 , 252380 , 259081, 308402 , 308403 , 308405 , 308409 , 308411 , 308412 , 308413 , 308414 , 308415 , 308416 , 308417 , 308418 , 309362 , 313406 , 318272 , 349516 , 359458 , 391930 , 392294 , 403924 , 432389 , 435504 , 435521 , 646434 , 685589 , 688214 , 747211 , 749196 , 795728 , 853499 , 855812 , 855818 , 891136 , 892160 , 900470"|"datetime"
"0068"|"Ischemic Vascular Disease (IVD): Use of Aspirin or another Antithrombotic"|"N_2010"|"Oral anti-platelet therapy"|"Medication"|"medication order"|"N_c463"|"RxNorm"|"07/2009"|"103954 , 104474 , 104475 , 104899 , 197374 , 198465 , 198466 , 198467 , 198470 , 198471 , 198475 , 198476 , 198477 , 199281 , 212033 , 243663 , 243670 , 246460 , 247137 , 247138 , 252380 , 259081, 308402 , 308403 , 308405 , 308409 , 308411 , 308412 , 308413 , 308414 , 308415 , 308416 , 308417 , 308418 , 309362 , 313406 , 318272 , 349516 , 359458 , 391930 , 392294 , 403924 , 432389 , 435504 , 435521 , 646434 , 685589 , 688214 , 747211 , 749196 , 795728 , 853499 , 855812 , 855818 , 891136 , 892160 , 900470"|"datetime"
"0069"|"Ischemic Vascular Disease (IVD): Use of Aspirin or another Antithrombotic"|"N_2144"|"Oral anti-platelet therapy"|"Medication"|"medication active"|"N_c463"|"RxNorm"|"07/2009"|"103954 , 104474 , 104475 , 104899 , 197374 , 198465 , 198466 , 198467 , 198470 , 198471 , 198475 , 198476 , 198477 , 199281 , 212033 , 243663 , 243670 , 246460 , 247137 , 247138 , 252380 , 259081, 308402 , 308403 , 308405 , 308409 , 308411 , 308412 , 308413 , 308414 , 308415 , 308416 , 308417 , 308418 , 309362 , 313406 , 318272 , 349516 , 359458 , 391930 , 392294 , 403924 , 432389 , 435504 , 435521 , 646434 , 685589 , 688214 , 747211 , 749196 , 795728 , 853499 , 855812 , 855818 , 891136 , 892160 , 900470"|"datetime"
"0068"|"Ischemic Vascular Disease (IVD): Use of Aspirin or another Antithrombotic"|"N_1999"|"PTCA"|"Procedure"|"procedure performed"|"N_c464"|"GROUPING"||"N_c145, N_c146, N_c147"|"datetime"
"0068"|"Ischemic Vascular Disease (IVD): Use of Aspirin or another Antithrombotic"|"N_353"|"PTCA"|"Procedure"|"procedure performed"|"N_c145"|"CPT"|"06/2009"|"33140, 92980, 92982, 92995"|"datetime"
"0068"|"Ischemic Vascular Disease (IVD): Use of Aspirin or another Antithrombotic"|"N_355"|"PTCA"|"Procedure"|"procedure performed"|"N_c146"|"ICD-9-CM"|"06/2009"|"00.66, 36.06, 36.07, 36.09"|"datetime"
"0068"|"Ischemic Vascular Disease (IVD): Use of Aspirin or another Antithrombotic"|"N_356"|"PTCA"|"Procedure"|"procedure performed"|"N_c147"|"SNOMED-CT"|"07/2009"|"10326007, 11101003, 119564002, 119565001, 175007008, 175008003, 175009006, 175011002, 175012009, 175017003, 175021005, 175022003, 175024002, 175025001, 175026000, 175027009, 175029007, 175030002, 175031003, 175032005, 175033000, 175034006, 175036008, 175037004, 175038009, 175039001, 175040004, 175041000, 175043002, 175045009, 175047001, 175048006, 175050003, 175051004, 175053001, 175058005, 175066001, 232717009, 232719007, 232720001, 232721002, 232722009, 232723004, 232724005, 265481001, 275215001, 275216000, 275252001, 275253006, 30670000, 309814006, 3546002, 359597003, 359601003, 39202005, 397193006, 39724006, 397431004, 414088005, 48431000, 74371005, 75761004, 80762004, 82247006, 85053006, 91338001"|"datetime"
