"NQF_id"|"measure_name"|"QDS_id"|"standard_concept"|"standard_category"|"QDS_data_type"|"standard_concept_id"|"standard_taxonomy"|"standard_taxonomy_version"|"standard_code_list"|"QDS_datatype_specific_attributes"
"0086"|"Primary Open Angle Glaucoma (POAG): Optic Nerve Evaluation"|"A_1050"|"Medical reason"|"Negation Rationale"|"procedure not done"|"A_c313"|"HL7"|"3.0"|"21703, 21704, 21738, 21745, 21747, 21815, 21990, 22259, 22261, 22855"|"datetime"
"0086"|"Primary Open Angle Glaucoma (POAG): Optic Nerve Evaluation"|"A_1115"|"Optic Nerve Head Evaluation"|"Procedure"|"procedure performed"|"A_c147"|"SNOMED-CT"|"7/2009"|"171671002, 36228007"|"datetime"
"0086"|"Primary Open Angle Glaucoma (POAG): Optic Nerve Evaluation"|"A_1116"|"Optic Nerve Head Evaluation"|"Procedure"|"procedure performed"|"A_c147"|"SNOMED-CT"|"7/2009"|"171671002, 36228007"|"datetime"
"0086"|"Primary Open Angle Glaucoma (POAG): Optic Nerve Evaluation"|"A_1117"|"Optic Nerve Head Evaluation"|"Procedure"|"procedure performed"|"A_c147"|"SNOMED-CT"|"7/2009"|"171671002, 36228007"|"datetime"
"0086"|"Primary Open Angle Glaucoma (POAG): Optic Nerve Evaluation"|"A_379"|"Optic Nerve Head Evaluation"|"Procedure"|"procedure performed"|"A_c147"|"SNOMED-CT"|"7/2009"|"171671002, 36228007"|"datetime"
"0086"|"Primary Open Angle Glaucoma (POAG): Optic Nerve Evaluation"|"A_1133"|"Primary Open Angle Glaucoma (POAG)"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c326"|"GROUPING"||"A_c72, A_c73, A_c74"|"datetime"
"0086"|"Primary Open Angle Glaucoma (POAG): Optic Nerve Evaluation"|"A_1134"|"Primary Open Angle Glaucoma (POAG)"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c326"|"GROUPING"||"A_c72, A_c73, A_c74"|"datetime"
"0086"|"Primary Open Angle Glaucoma (POAG): Optic Nerve Evaluation"|"A_1135"|"Primary Open Angle Glaucoma (POAG)"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c326"|"GROUPING"||"A_c72, A_c73, A_c74"|"datetime"
"0086"|"Primary Open Angle Glaucoma (POAG): Optic Nerve Evaluation"|"A_1136"|"Primary Open Angle Glaucoma (POAG)"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c326"|"GROUPING"||"A_c72, A_c73, A_c74"|"datetime"
"0086"|"Primary Open Angle Glaucoma (POAG): Optic Nerve Evaluation"|"A_7037"|"Primary Open Angle Glaucoma (POAG)"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c73"|"ICD-10-CM"|"2010"|"H40, H40.1, H40.10, H40.11, H40.12, H40.13, H40.14, H40.15, H40.2, H40.22, H40.23, H40.3, H40.4, H40.5, H40.8, H42"|"datetime"
"0086"|"Primary Open Angle Glaucoma (POAG): Optic Nerve Evaluation"|"A_7063"|"Primary Open Angle Glaucoma (POAG)"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c72"|"ICD-9-CM"|"2010"|"365.10, 365.11, 365.12, 365.15"|"datetime"
"0086"|"Primary Open Angle Glaucoma (POAG): Optic Nerve Evaluation"|"A_7077"|"Primary Open Angle Glaucoma (POAG)"|"Diagnosis / Condition / Problem"|"diagnosis active"|"A_c74"|"SNOMED-CT"|"7/2009"|"77075001, 84494001"|"datetime"
