"NQF_id"|"measure_name"|"QDS_id"|"standard_concept"|"standard_category"|"QDS_data_type"|"standard_concept_id"|"standard_taxonomy"|"standard_taxonomy_version"|"standard_code_list"|"QDS_datatype_specific_attributes"
"0033"|"Chlamydia Screening for Women"|"N_1619"|"Laboratory tests indicative of sexually active women"|"Laboratory Test"|"laboratory test performed"|"N_c518"|"CPT"|"06/2009"|"86592, 86593, 87164, 87166, 87590, 87591, 87592, 87620, 87621, 87622, 87660, 87800, 87801, 87808, 87850"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_1688"|"Laboratory tests indicative of sexually active women"|"Laboratory test"|"laboratory test performed"|"N_c525"|"GROUPING"|"06/2009"|"c210, c518"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_591"|"measurement enddate"|"Measure timing"|"end: 12/31/yyyy 23:59:59 (prompt for year)"|"N_c1"||||
"0033"|"Chlamydia Screening for Women"|"N_1493"|"measurement period"|"Measure timing"|"start of timing window"|"N_c2"||||
"0033"|"Chlamydia Screening for Women"|"N_697"|"pregnancy test"|"Laboratory test"|"laboratory test performed"|"N_c212"|"CPT"|"06/2009"|"81025, 84702, 84703"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_1879"|"pregnancy test"|"Laboratory test"|"laboratory test performed"|"N_c214"|"LOINC"|"06/2009"|"19080-1, 19180-9, 20415-6, 20994-0, 2106-3, 2107-1, 2110-5, 2111-3, 2112-1, 2113-9, 2114-7, 2115-4, 2118-8, 2119-6, 21198-7, 25372-4, 25373-2, 34670-0"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_1689"|"pregnancy test"|"Laboratory test"|"laboratory test performed"|"N_c526"|"GROUPING"|"06/2009"|"c212, c214"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_1690"|"pregnancy test"|"Laboratory test"|"laboratory test result"|"N_c526"|"GROUPING"|"06/2009"|"c212, c214"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_1880"|"pregnancy test"|"Laboratory test"|"laboratory test result"|"N_c212"|"CPT"|"06/2009"|"81025, 84702, 84703"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_698"|"pregnancy test"|"Laboratory test"|"laboratory test result"|"N_c214"|"LOINC"|"06/2009"|"19080-1, 19180-9, 20415-6, 20994-0, 2106-3, 2107-1, 2110-5, 2111-3, 2112-1, 2113-9, 2114-7, 2115-4, 2118-8, 2119-6, 21198-7, 25372-4, 25373-2, 34670-0"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_1881"|"pregnancy test"|"Laboratory test"|"laboratory test result"|"N_c214"|"LOINC"|"06/2009"|"19080-1, 19180-9, 20415-6, 20994-0, 2106-3, 2107-1, 2110-5, 2111-3, 2112-1, 2113-9, 2114-7, 2115-4, 2118-8, 2119-6, 21198-7, 25372-4, 25373-2, 34670-0"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_1486"|"procedures indicative of sexually active woman"|"Procedure"|"procedure performed"|"N_c487"|"GROUPING"||"c207, c208, c209"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_689"|"procedures indicative of sexually active woman"|"Procedure"|"procedure performed"|"N_c208"|"HCPCS"|"06/2009"|"G0101, G0123, G0124, G0141, G0143, G0144, G0145, G0147, G0148, H1000, H1001, H1003, H1004, H1005, P3000, P3001, Q0091, S0180, S0199, S4981, S8055"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_690"|"procedures indicative of sexually active woman"|"Procedure"|"procedure performed"|"N_c209"|"ICD-9-CM"|"06/2009"|"69.01, 69.02, 69.51, 69.52, 69.7, 72, 73, 74, 75, 88.78, 97.24, 97.71, 97.73, V15.7, V76.2"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_688"|"procedures indicative of sexually active woman"|"Procedure"|"procedure performed"|"N_c207"|"CPT"|"06/2009"|"11975, 11976, 11977, 57022, 57170, 58300, 58301, 58600, 58605, 58611, 58615, 58970, 58974, 58976, 59000, 59001, 59012, 59015, 59020, 59025, 59030, 59050, 59051, 59070, 59072, 59074, 59076, 59100, 59120, 59121, 59130, 59135, 59136, 59140, 59150, 59151, 591"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_700"|"retinoid"|"Medication"|"medication dispensed"|"N_c217"|"RxNorm"|"07/2009"|"106318, 107436, 197843, 197844, 197845, 403930"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_2124"|"retinoid"|"Medication"|"medication order"|"N_c217"|"RxNorm"|"07/2009"|"106318, 107436, 197843, 197844, 197845, 403930"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_2125"|"retinoid"|"Medication"|"medication active"|"N_c217"|"RxNorm"|"07/2009"|"106318, 107436, 197843, 197844, 197845, 403930"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_1902"|"sexually active woman"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c580"|"ICD-9-CM"|"06/2009"|"054.10, 054.11, 054.12, 054.19, 078.11, 078.88, 079.4, 079.51, 079.52, 079.53, 079.88, 079.98, 091, 091.0, 091.1, 091.2, 091.3, 091.4, 091.5, 091.50, 091.51, 091.52, 091.6, 091.61, 091.62, 091.69, 091.7, 091.8, 091.81, 091.82, 091.89, 091.9, 092, 092.0, 0"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_1903"|"sexually active woman"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c591"|"ICD-10-CM"|"2010"|"A54.6, A54.8, A54.81, A54.82, A54.84, A54.85, A54.86, A54.89, A54.9, A55, A56, A56.0, A56.00, A56.01, A56.02, A56.09 , A56.1, A56.11, A56.19, A56.2, A56.3, A56.4, A56.8, A57, A58, A59, A59.0, A59.00, A59.01, A59.02, A59.03, A59.09, A59.8, A59.9, A60, A60."|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_1904"|"sexually active woman"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c581"|"SNOMED-CT"||"228453005, 8098009"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_1841"|"sexually active woman"|"Diagnosis / Condition / Problem"|"diagnosis active"|"N_c416"|"GROUPING"||"c580, c581, c591"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_1692"|"X-ray Study"|"Diagnostic study"|"diagnostic study result"|"N_c527"|"GROUPING"|"06/2009"|"c215, c516"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_704"|"X-ray Study"|"Diagnostic study"|"diagnostic study result"|"N_c215"|"CPT"|"06/2009"|"70010, 70015, 70030, 70100, 70110, 70120, 70130, 70134, 70140, 70150, 70160, 70170, 70190, 70200, 70210, 70220, 70240, 70250, 70260, 70300, 70310, 70320, 70328, 70330, 70332, 70336, 70350, 70355, 70360, 70370, 70371, 70373, 70380, 70390, 70450, 70460, 704"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_703"|"X-ray Study"|"Diagnostic study"|"diagnostic study performed"|"N_c215"|"CPT"|"06/2009"|"70010, 70015, 70030, 70100, 70110, 70120, 70130, 70134, 70140, 70150, 70160, 70170, 70190, 70200, 70210, 70220, 70240, 70250, 70260, 70300, 70310, 70320, 70328, 70330, 70332, 70336, 70350, 70355, 70360, 70370, 70371, 70373, 70380, 70390, 70450, 70460, 704"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_1691"|"X-ray Study"|"Diagnostic study"|"diagnostic study performed"|"N_c527"|"GROUPING"|"06/2009"|"c215, c516"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_1617"|"X-ray Study"|"Diagnostic Study"|"diagnostic study performed"|"N_c516"|"SNOMED-CT"|"07/2009"|"399208008, 420233006, 426296008, 426945003, 427961005, 428603007, 428665002, 429148001, 429646003, 431251007, 431557005, 431677006, 431871005, 431892005, 432078003, 432769002, 432770001, 432778008, 432848006, 432906003, 433155002, 439100007, 440607000, 44"|"datetime"
"0033"|"Chlamydia Screening for Women"|"N_1618"|"X-ray Study"|"Diagnostic Study"|"diagnostic study performed"|"N_c516"|"SNOMED-CT"|"07/2009"|"399208008, 420233006, 426296008, 426945003, 427961005, 428603007, 428665002, 429148001, 429646003, 431251007, 431557005, 431677006, 431871005, 431892005, 432078003, 432769002, 432770001, 432778008, 432848006, 432906003, 433155002, 439100007, 440607000, 44"|"datetime"
